Date;Time;Serial no.;Vmeasure0;Imeasure0;Vmeasure1;Imeasure1;Vmeasure2;Imeasure2;Vmeasure3;Imeasure3;Vmeasure4;Imeasure4;Vmeasure5;Imeasure5;Vmeasure6;Imeasure6;Vmeasure7;Imeasure7;Temperature
2015-06-17;16:25:58.221;720510;347.777;3.47497e-07;0.187974;3.34568e-09;0.160025;3.48267e-09;0.17957;4.02017e-09;0.181037;4.53167e-09;0.0480033;3.2219e-09;0.18156;3.28081e-09;0.227846;3.95894e-09;31.0
2015-06-17;16:25:58.831;720510;353.579;3.491e-07;0.187974;3.34646e-09;0.160025;3.48166e-09;0.17957;4.01972e-09;0.181037;4.53397e-09;0.0480033;3.22303e-09;0.18156;3.28046e-09;0.227846;3.96081e-09;31.0
2015-06-17;16:25:59.438;720510;360.166;3.46815e-07;0.187974;3.3453e-09;0.160025;3.48072e-09;0.17957;4.02126e-09;0.181037;4.53434e-09;0.0480033;3.22231e-09;0.18156;3.27754e-09;0.227846;3.96058e-09;31.0
2015-06-17;16:26:00.045;720510;364.958;3.41663e-07;0.187974;3.34506e-09;0.160025;3.48197e-09;0.17957;4.01986e-09;0.181037;4.53458e-09;0.0480033;3.22225e-09;0.18156;3.27638e-09;0.227846;3.95951e-09;31.0
2015-06-17;16:26:00.654;720510;371.549;3.43315e-07;0.187974;3.34543e-09;0.160025;3.48095e-09;0.17957;4.02253e-09;0.181037;4.53569e-09;0.0480033;3.22293e-09;0.18156;3.27752e-09;0.227846;3.96105e-09;31.0
2015-06-17;16:26:01.269;720510;378.139;3.42998e-07;0.187974;3.34518e-09;0.160025;3.48319e-09;0.17957;4.02159e-09;0.181037;4.53448e-09;0.0480033;3.22166e-09;0.18156;3.27703e-09;0.227846;3.96099e-09;31.0
2015-06-17;16:26:02.222;720510;386.534;3.42595e-07;0.187974;3.34641e-09;0.160025;3.4871e-09;0.17957;4.02221e-09;0.181037;4.53568e-09;0.0480033;3.22434e-09;0.18156;3.28014e-09;0.227846;3.96086e-09;31.0
2015-06-17;16:26:03.328;720510;398.734;3.4004e-07;0.187974;3.3462e-09;0.160025;3.4909e-09;0.17957;4.02138e-09;0.181037;4.536e-09;0.0480033;3.22348e-09;0.18156;3.28335e-09;0.227846;3.95925e-09;31.0
2015-06-17;16:26:03.901;720510;404.338;3.37802e-07;0.187974;3.34553e-09;0.160025;3.49182e-09;0.17957;4.02353e-09;0.181037;4.53632e-09;0.0480033;3.22434e-09;0.18156;3.2855e-09;0.227846;3.95847e-09;31.0
2015-06-17;16:26:04.509;720510;410.146;3.35554e-07;0.187974;3.34602e-09;0.160025;3.49673e-09;0.17957;4.02364e-09;0.181037;4.53659e-09;0.0480033;3.2236e-09;0.18156;3.2861e-09;0.227846;3.95811e-09;31.0
2015-06-17;16:26:05.117;720510;416.754;3.3238e-07;0.187974;3.3458e-09;0.160025;3.49829e-09;0.17957;4.02313e-09;0.181037;4.53719e-09;0.0480033;3.22553e-09;0.18156;3.28805e-09;0.227846;3.95784e-09;31.0
2015-06-17;16:26:05.727;720510;421.556;3.25163e-07;0.187974;3.3459e-09;0.160025;3.50042e-09;0.17957;4.024e-09;0.181037;4.53798e-09;0.0480033;3.22636e-09;0.18156;3.28854e-09;0.227846;3.95846e-09;31.0
2015-06-17;16:26:06.345;720510;429.131;3.33706e-07;0.187974;3.34513e-09;0.160025;3.50149e-09;0.17957;4.02419e-09;0.181037;4.53716e-09;0.0480033;3.22488e-09;0.18156;3.28879e-09;0.227846;3.95658e-09;31.0
2015-06-17;16:26:06.949;720510;434.719;3.27484e-07;0.187974;3.34453e-09;0.160025;3.50474e-09;0.17957;4.02341e-09;0.181037;4.53658e-09;0.0480033;3.22371e-09;0.18156;3.29081e-09;0.227846;3.95694e-09;31.0
2015-06-17;16:26:07.871;720510;444.11;3.30969e-07;0.187974;3.34451e-09;0.160025;3.5051e-09;0.17957;4.02309e-09;0.181037;4.53457e-09;0.0480033;3.224e-09;0.18156;3.28882e-09;0.227846;3.95668e-09;31.0
2015-06-17;16:26:08.985;720510;455.471;3.23581e-07;0.187974;3.34338e-09;0.160025;3.50162e-09;0.17957;4.02506e-09;0.181037;4.53628e-09;0.0480033;3.22475e-09;0.18156;3.28565e-09;0.227846;3.95778e-09;31.0
2015-06-17;16:26:09.589;720510;460.274;3.32161e-07;0.187974;3.34388e-09;0.160025;3.49817e-09;0.17957;4.02266e-09;0.181037;4.53633e-09;0.0480033;3.22357e-09;0.18156;3.28383e-09;0.227846;3.95828e-09;31.0
2015-06-17;16:26:10.185;720510;467.876;3.2397e-07;0.187974;3.34264e-09;0.160025;3.49522e-09;0.17957;4.0209e-09;0.181037;4.53601e-09;0.0480033;3.22269e-09;0.18156;3.28595e-09;0.227846;3.95873e-09;31.0
